ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
10541,1995,9,7,13,25,9,15,17,12,23,16
10542,1995,0,0,6,0,0,4,28,0,12,29
10543,1995,19,19,19,19,19,19,19,19,19,19
10544,1995,0,0,0,0,0,0,0,0,0,0
10545,1995,0,0,0,0,0,0,0,0,0,0
10546,1995,13,13,13,13,13,13,13,13,13,13
10547,1995,0,0,0,19,13,0,0,0,0,0
10548,1995,0,0,0,0,0,0,0,0,0,0
10549,1995,0,0,0,0,0,0,0,0,0,0
10550,1995,0,20,14,0,0,0,0,8,0,0
10551,1995,0,0,0,0,0,0,0,0,0,0
10552,1995,0,0,0,0,0,0,0,0,0,0
10553,1995,0,0,0,0,0,0,0,0,0,0
10554,1995,27,27,27,27,27,27,27,27,27,27
10555,1995,30,23,22,24,14,0,11,42,14,24
10556,1995,0,0,0,9,0,0,0,14,0,0
10557,1995,0,0,0,0,0,0,0,0,0,0
10558,1995,0,0,0,0,0,0,0,0,0,0
10559,1995,22,4,10,4,10,16,6,13,14,9
10560,1995,0,14,0,0,21,0,0,0,0,12
10561,1995,22,22,22,22,22,22,22,22,32,22
10562,1995,0,0,0,0,0,0,0,0,0,0
10563,1995,0,0,0,0,0,0,19,0,0,23
10564,1995,7,7,7,7,7,7,7,7,7,7
10565,1995,15,21,13,0,19,22,30,22,17,0
10566,1995,0,17,0,0,0,9,8,23,25,0
10567,1995,0,0,0,0,0,0,0,0,0,0
10568,1995,0,0,0,0,0,0,0,0,0,0
10569,1995,0,0,0,0,0,0,0,0,0,0
10570,1995,0,0,0,0,0,0,0,0,0,0
10571,1995,5,5,5,5,5,5,5,5,5,5
10572,1995,22,12,22,10,9,12,15,7,13,22
10573,1995,11,18,0,12,0,0,27,11,11,0
10574,1995,30,30,30,30,30,30,30,30,30,30
10575,1995,0,0,0,0,0,0,0,0,0,0
10576,1995,25,9,0,35,15,16,22,25,16,6
10577,1995,0,0,0,0,13,0,0,15,13,0
10578,1995,0,0,0,0,0,0,0,0,26,0
10579,1995,12,21,17,29,13,17,19,28,19,16
10580,1995,15,16,19,0,8,14,8,13,28,30
10581,1995,0,0,0,0,0,0,0,0,0,0
10583,1995,0,0,0,0,0,0,0,0,0,0
10584,1995,2,2,2,2,2,2,2,2,2,2
10585,1995,13,0,4,6,8,0,13,10,12,12
10586,1995,0,0,0,0,0,8,11,0,0,0
10587,1995,0,0,0,0,0,0,0,0,0,0
10588,1995,6,11,8,3,34,3,17,13,22,17
10589,1995,48,19,7,8,25,12,25,11,12,6
10590,1995,14,19,13,22,40,0,19,15,3,15
10591,1995,13,0,4,19,11,5,0,14,14,31
10592,1995,0,0,0,0,0,0,0,0,0,0
10593,1995,0,0,0,0,12,0,0,0,0,0
10594,1995,10,12,18,10,0,21,13,19,7,13
10595,1995,0,0,0,0,0,0,0,0,0,0
10596,1995,11,0,0,0,14,8,14,9,9,8
10597,1995,22,16,15,13,11,10,16,17,4,15
10598,1995,28,28,28,28,28,28,28,28,28,28
10599,1995,0,0,0,0,0,0,0,0,0,0
10600,1995,0,0,0,0,0,0,0,0,0,0
10601,1995,0,9,0,23,0,0,0,0,0,0
10602,1995,0,0,0,0,0,0,0,0,0,31
10603,1995,7,0,0,0,0,0,0,0,0,0
10604,1995,7,18,21,37,13,18,31,24,21,10
10605,1995,0,0,0,0,0,0,0,0,0,0
10606,1995,28,11,16,18,16,27,22,0,40,18
10607,1995,10,35,6,22,3,12,9,20,29,12
10608,1995,0,0,0,0,0,0,0,0,0,0
10609,1995,24,31,19,22,25,14,10,9,11,8
10610,1995,19,22,5,10,14,19,16,21,34,21
10611,1995,0,0,0,0,0,0,12,0,0,0
10612,1995,0,0,0,0,0,0,0,0,0,0
10613,1995,0,0,5,0,0,0,2,0,0,0
10614,1995,0,0,0,0,0,0,0,0,0,0
10615,1995,0,0,0,0,0,0,0,14,0,0
10616,1995,0,0,0,0,0,0,2,0,0,0
10617,1995,18,18,18,18,18,18,18,18,18,18
10618,1995,4,15,19,17,0,11,0,13,7,18
10619,1995,0,0,0,0,0,0,0,0,0,6
10620,1995,0,0,0,0,9,0,0,12,10,9
10621,1995,8,8,8,8,8,8,8,8,8,8
10622,1995,12,12,12,12,12,12,12,12,12,12
10623,1995,15,0,37,14,29,27,9,34,22,12
10624,1995,0,0,0,0,0,0,0,0,0,0
10625,1995,22,18,19,15,9,23,19,0,20,16
10626,1995,0,0,0,0,0,0,0,0,0,0
10627,1995,15,15,15,15,15,15,15,15,15,15
10628,1995,0,0,0,0,15,0,0,0,0,0
10629,1995,24,0,0,0,9,19,37,16,21,0
10630,1995,16,24,11,9,14,11,14,27,9,8
10631,1995,0,0,0,0,0,0,0,0,0,0
10632,1995,0,0,0,23,0,8,0,0,0,0
10633,1995,10,18,8,7,14,10,11,13,16,21
10634,1995,20,20,20,20,20,20,20,20,20,20
10635,1995,15,15,15,15,15,15,15,15,15,15
10636,1995,0,0,0,0,0,0,0,0,11,0
10637,1995,0,0,0,0,0,0,0,0,0,0
10638,1995,27,27,27,27,27,27,27,27,27,27
10639,1995,22,26,9,0,18,32,13,26,28,34
10640,1995,24,23,26,20,8,10,21,6,9,21
10641,1995,17,17,17,17,17,17,17,17,17,17
10642,1995,15,15,15,15,15,15,15,15,15,15
10643,1995,0,30,0,6,0,0,0,0,0,0
10644,1995,18,10,17,0,0,24,0,0,10,0
10645,1995,8,17,12,9,6,16,13,16,12,15
10646,1995,0,0,0,0,0,0,0,0,0,0
10647,1995,0,0,0,0,0,0,0,0,0,0
10648,1995,0,0,0,0,0,0,0,0,0,0
10649,1995,9,16,0,20,21,35,8,3,16,38
10650,1995,0,0,0,0,0,0,0,0,0,0
10651,1995,0,0,0,0,15,0,0,0,0,0
10652,1995,17,20,9,21,20,10,17,0,29,19
10653,1995,13,13,13,13,13,13,13,13,13,13
10654,1995,0,0,0,0,0,0,0,0,0,0
10655,1995,17,34,13,18,0,0,0,17,13,29
10656,1995,16,11,24,16,12,0,5,2,14,0
10657,1995,9,9,9,9,9,9,9,9,9,9
10658,1995,0,0,0,0,0,0,0,9,0,0
10659,1995,0,0,10,0,17,0,0,0,13,15
10660,1995,0,0,0,19,0,0,0,17,21,0
10661,1995,0,0,0,0,0,0,0,0,15,0
10662,1995,41,15,13,27,16,23,19,14,41,21
10663,1995,0,0,26,0,0,0,0,0,0,0
10664,1995,12,12,12,12,12,12,12,12,12,12
10665,1995,0,0,0,0,0,0,0,0,0,0
10666,1995,27,27,27,27,27,27,27,27,27,27
10667,1995,0,0,0,0,0,0,0,0,0,0
10668,1995,0,0,0,0,0,0,0,0,0,0
10669,1995,18,18,18,18,18,18,18,18,18,18
10670,1995,0,0,0,0,0,0,0,0,0,0
10671,1995,0,0,0,0,0,0,0,0,0,0
10672,1995,0,0,0,0,0,0,0,0,0,0
10673,1995,0,0,20,0,0,0,0,15,6,0
10674,1995,10,12,25,26,8,12,23,13,4,0
10675,1995,10,18,16,23,18,22,15,13,8,11
10676,1995,15,25,36,28,7,24,22,33,37,19
10677,1995,6,6,6,6,6,6,6,6,6,6
10678,1995,0,17,22,16,0,0,0,0,0,0
10679,1995,8,5,15,9,7,10,17,13,9,12
10680,1995,12,12,12,12,12,12,12,12,12,12
10681,1995,0,0,0,0,0,0,9,0,13,0
10682,1995,0,27,0,7,0,0,0,14,0,0
10683,1995,0,0,0,0,0,0,0,0,0,0
10684,1995,0,0,0,0,0,0,0,0,0,13
10685,1995,0,0,0,0,0,0,0,0,0,0
10686,1995,16,6,9,25,19,9,12,30,34,19
10687,1995,5,23,0,81,0,0,0,0,7,0
10688,1995,0,0,0,0,0,0,0,0,0,20
10689,1995,12,12,12,12,12,12,12,12,12,12
10691,1995,0,0,0,0,0,0,0,0,0,0
10693,1995,24,24,24,24,24,24,24,24,24,24
10694,1995,0,0,0,0,0,0,0,10,0,0
10695,1995,21,16,14,16,15,12,15,25,0,17
10696,1995,0,0,0,0,0,17,0,0,0,15
10697,1995,5,0,6,0,12,0,0,0,0,0
10698,1995,0,0,21,0,0,0,0,0,0,0
10699,1995,0,0,0,0,0,0,0,0,0,0
10700,1995,6,6,6,6,6,6,6,6,6,6
10701,1995,0,0,0,0,0,0,0,0,0,0
10702,1995,0,0,0,0,0,0,16,0,0,0
10703,1995,0,0,0,0,0,0,0,0,0,0
10704,1995,16,0,0,0,9,0,8,0,12,0
10705,1995,0,0,0,0,0,0,0,0,0,0
10706,1995,9,0,0,0,0,0,0,0,0,0
10707,1995,0,12,6,15,13,16,13,5,10,16
10708,1995,33,33,33,33,33,33,33,33,33,33
10709,1995,29,23,11,14,24,22,0,15,0,10
10710,1995,0,0,0,0,0,0,12,0,0,0
10711,1995,0,0,0,0,0,0,0,0,0,0
10712,1995,0,0,0,0,0,0,0,0,0,0
10713,1995,0,0,0,0,0,0,0,0,0,0
10714,1995,37,21,0,0,0,41,26,15,26,30
10715,1995,0,0,0,5,0,0,0,0,0,0
10716,1995,0,0,0,0,8,0,0,0,0,0
10717,1995,0,0,0,7,0,0,0,0,0,0
10718,1995,11,11,11,11,11,11,11,11,11,11
10719,1995,0,16,0,22,8,0,28,26,7,0
10720,1995,14,17,15,18,9,20,17,31,21,20
10721,1995,25,25,25,25,25,25,25,25,25,25
10722,1995,4,4,4,4,4,4,4,4,4,4
10723,1995,0,0,0,0,0,0,0,0,0,0
10724,1995,0,0,0,0,0,0,0,0,0,0
10725,1995,13,20,4,0,10,0,6,0,7,6
10726,1995,0,0,0,0,0,0,0,0,0,0
10727,1995,0,0,0,0,0,0,0,0,0,0
10728,1995,18,0,0,21,0,9,6,11,13,21
10729,1995,1,1,1,1,1,1,1,1,1,1
10730,1995,0,0,0,0,0,0,0,9,0,0
10731,1995,12,0,0,0,0,0,0,0,0,0
10732,1995,0,0,0,0,0,0,0,0,0,0
10733,1995,0,0,0,18,0,19,28,0,20,0
10734,1995,30,16,28,21,24,22,27,22,25,17
10735,1995,0,0,0,0,0,0,0,0,0,0
10736,1995,0,0,0,0,0,0,0,0,0,0
10737,1995,0,0,0,0,0,0,0,0,0,0
10738,1995,22,22,22,22,22,22,22,22,22,22
10739,1995,0,0,0,0,0,0,0,15,0,2
10740,1995,4,8,21,0,24,17,26,25,24,60
10741,1995,10,0,13,0,0,24,0,0,24,0
10742,1995,0,0,0,0,0,0,0,0,0,0
10743,1995,7,7,7,7,7,7,7,7,7,7
10744,1995,20,11,9,6,10,10,12,21,24,22
10745,1995,12,12,12,12,12,12,12,12,12,12
10746,1995,12,10,42,15,17,0,0,0,0,8
10747,1995,20,15,13,9,23,14,22,23,0,28
10748,1995,9,13,26,20,15,16,28,9,25,11
10750,1995,22,22,22,22,22,22,22,22,22,22
10751,1995,0,0,0,0,0,0,0,0,0,0
10752,1995,0,0,0,0,0,0,0,0,0,0
10753,1995,0,0,0,0,0,0,0,0,0,0
10754,1995,0,0,0,0,0,0,0,0,0,0
10755,1995,0,0,0,0,0,0,0,0,0,0
10756,1995,0,4,0,0,0,0,0,0,0,0
10757,1995,0,0,0,0,0,0,11,0,0,0
10758,1995,0,0,0,0,0,0,0,0,0,0
10759,1995,6,11,10,16,12,13,0,0,18,19
10760,1995,17,11,0,0,23,0,0,20,0,0
10761,1995,22,22,38,20,24,22,23,24,41,32
10762,1995,0,0,0,0,0,0,0,0,0,0
10763,1995,0,0,15,0,0,0,0,0,0,0
10764,1995,0,0,0,0,0,0,0,0,0,0
10765,1995,18,18,0,16,25,0,0,27,0,18
10766,1995,2,26,12,21,35,15,11,16,29,15
10767,1995,0,0,0,0,0,0,0,0,0,0
10768,1995,0,25,0,0,9,21,0,17,0,0
10769,1995,0,0,0,0,0,6,0,0,0,0
10770,1995,0,12,7,0,10,9,0,0,9,0
10771,1995,16,16,16,16,16,16,16,16,16,16
10772,1995,22,22,22,22,22,22,22,22,22,22
10773,1995,14,14,14,14,14,14,14,14,14,14
10774,1995,39,25,19,0,22,27,28,0,14,18
10775,1995,0,0,0,0,0,0,0,0,0,0
10776,1995,6,6,6,6,6,6,6,6,6,6
10777,1995,10,10,10,10,10,10,10,10,10,10
10778,1995,0,0,0,0,0,0,0,0,0,0
10779,1995,12,0,0,0,0,0,0,0,10,0
10780,1995,0,0,0,0,0,0,0,0,0,0
10781,1995,0,0,0,0,0,0,0,0,0,0
10782,1995,0,0,0,0,0,0,0,0,0,0
10783,1995,20,20,20,20,20,20,20,20,20,20
10784,1995,11,13,32,0,0,5,26,32,0,15
10785,1995,12,0,0,41,13,0,23,26,39,19
10786,1995,0,0,0,0,0,0,0,0,0,25
10787,1995,18,16,29,29,16,22,12,25,7,26
10788,1995,0,0,0,0,0,0,0,0,0,0
10789,1995,0,0,0,0,0,0,0,0,0,4
10790,1995,16,33,9,0,0,16,9,0,0,0
10791,1995,0,27,0,11,0,15,0,0,0,0
10792,1995,21,21,21,21,21,21,21,21,21,21
10793,1995,0,0,0,0,0,0,0,0,0,0
10794,1995,0,0,0,0,0,0,0,0,0,0
10795,1995,0,10,0,0,0,17,0,0,0,0
10796,1995,0,0,0,0,0,0,0,0,0,0
10797,1995,0,0,0,0,0,0,0,0,0,0
10798,1995,0,0,0,0,23,0,0,0,0,0
10799,1995,0,0,0,0,0,0,0,20,0,0
10800,1995,22,0,0,36,0,0,0,0,0,0
10801,1995,15,0,12,9,0,24,0,2,11,9
10802,1995,0,0,0,0,0,0,0,0,0,0
10803,1995,0,0,0,0,0,0,19,30,0,0
10804,1995,0,0,26,0,31,19,0,0,0,0
10805,1995,15,15,15,15,15,15,15,15,15,15
10806,1995,13,0,22,38,0,13,12,18,26,16
10807,1995,0,0,0,0,0,0,0,0,0,0
10808,1995,0,0,0,0,0,0,0,0,0,0
10809,1995,2,7,18,0,0,0,0,29,0,0
10810,1995,15,15,15,16,15,15,15,15,15,15
10811,1995,4,4,4,4,4,4,4,4,4,4
10812,1995,0,0,0,0,0,0,0,0,0,0
10814,1995,0,0,0,0,0,0,0,0,0,59
10815,1995,0,0,0,0,0,0,0,0,0,0
10816,1995,18,0,19,6,19,16,7,13,8,10
10817,1995,0,0,0,0,0,0,0,0,0,0
10818,1995,0,0,0,0,23,0,0,0,0,0
10819,1995,0,0,0,0,0,0,0,0,0,0
10820,1995,0,0,16,0,0,0,0,14,6,0
10821,1995,0,0,0,0,0,0,0,0,0,0
10822,1995,4,17,27,27,25,20,14,34,26,7
10823,1995,13,13,13,13,13,13,13,13,13,13
10824,1995,0,0,28,0,16,0,0,0,0,0
10825,1995,29,29,29,29,29,29,29,29,29,29
10826,1995,28,28,28,28,28,28,28,28,28,28
10827,1995,0,0,0,0,0,0,0,0,0,0
10828,1995,16,16,16,16,16,16,16,16,16,16
10829,1995,17,6,15,18,15,11,18,15,32,10
10830,1995,10,12,16,20,10,15,19,13,7,7
10831,1995,35,35,35,35,35,35,35,35,35,35
10832,1995,0,0,0,0,0,0,0,0,0,0
10833,1995,9,8,0,13,0,2,12,13,10,21
10834,1995,19,19,19,19,19,19,19,19,19,19
10835,1995,0,0,0,0,0,0,0,0,0,0
10836,1995,26,22,11,32,6,23,16,16,24,8
10837,1995,0,0,0,0,0,11,0,0,21,0
10838,1995,0,0,0,0,0,0,0,0,0,0
10839,1995,0,0,0,0,28,0,12,0,0,0
10840,1995,0,0,0,0,0,0,0,0,0,0
10841,1995,19,23,11,51,28,17,18,22,14,19
10842,1995,0,0,0,0,0,0,0,0,0,0
10843,1995,0,0,0,6,0,0,0,0,0,0
10844,1995,0,0,0,0,0,0,0,0,0,0
10845,1995,0,0,0,0,0,0,0,0,0,0
10846,1995,0,0,0,0,0,0,0,0,0,0
10847,1995,0,0,0,0,0,0,0,0,0,0
10848,1995,0,0,0,0,0,0,0,0,0,0
10849,1995,0,24,16,0,0,0,0,11,0,24
10850,1995,36,33,33,0,21,0,14,26,0,12
10851,1995,11,23,26,17,31,8,19,18,30,20
10852,1995,9,19,10,22,14,18,10,22,22,9
10853,1995,0,0,0,0,16,0,0,0,0,0
10854,1995,21,21,21,21,21,21,21,21,21,21
10855,1995,0,0,15,0,0,0,0,0,0,0
10856,1995,0,0,8,18,0,0,0,0,0,19
10857,1995,0,0,0,0,0,0,0,0,0,0
10858,1995,0,0,0,0,0,0,0,0,0,0
10859,1995,0,0,0,21,13,26,0,0,14,0
10860,1995,8,16,11,27,27,8,24,7,16,10
10861,1995,0,0,0,0,0,0,0,0,0,0
10862,1995,0,0,0,0,12,0,0,0,0,5
10863,1995,0,0,0,0,0,0,0,0,0,0
10864,1995,0,0,0,0,0,8,0,0,0,0
10865,1995,0,0,0,0,0,0,0,0,0,0
10866,1995,20,9,24,15,36,23,16,6,9,17
10867,1995,0,0,0,0,0,0,0,0,0,0
10868,1995,0,0,0,0,0,0,28,0,18,0
10869,1995,0,0,0,0,0,0,0,0,0,0
10870,1995,23,23,23,23,23,23,23,23,23,23
10871,1995,0,0,28,0,0,0,0,0,0,0
10872,1995,0,0,0,0,0,0,0,0,0,0
10873,1995,10,0,5,10,0,4,0,14,11,0
10874,1995,0,0,0,0,0,0,0,0,0,0
10875,1995,0,0,0,0,0,0,0,0,0,0
10876,1995,15,15,15,15,15,15,15,15,15,15
10877,1995,22,22,22,22,22,22,22,22,22,22
10878,1995,0,0,0,0,0,0,0,0,0,0
10879,1995,0,0,0,0,0,0,0,0,0,0
10880,1995,0,0,0,0,0,0,0,0,0,0
10881,1995,0,0,0,0,0,0,0,0,0,0
10882,1995,0,0,0,0,0,0,0,0,0,0
10883,1995,0,0,0,0,0,0,0,0,0,0
10884,1995,0,0,0,0,0,0,0,0,0,11
10885,1995,0,0,0,0,0,0,0,0,0,0
10886,1995,12,14,21,7,25,22,26,19,7,20
10887,1995,0,18,0,0,0,0,0,0,0,0
10888,1995,18,21,0,0,6,13,15,10,10,43
10889,1995,0,0,0,0,0,0,0,0,0,0
10890,1995,0,0,0,0,0,0,0,0,0,0
10891,1995,25,0,0,0,0,13,0,0,0,0
10892,1995,0,0,0,0,0,0,0,0,9,0
10893,1995,0,24,0,0,0,0,0,13,0,0
10894,1995,0,0,0,0,0,0,0,0,0,0
10895,1995,22,22,22,22,22,22,22,22,22,22
10896,1995,0,0,0,0,0,0,0,0,0,0
10897,1995,0,0,0,0,0,0,0,8,0,0
10898,1995,5,5,5,5,5,5,5,5,5,5
10899,1995,26,25,23,23,16,0,12,43,22,29
10900,1995,0,0,0,0,0,0,0,0,0,0
10901,1995,0,0,0,0,0,0,0,0,0,25
10902,1995,0,0,0,0,0,0,0,0,0,0
10903,1995,0,0,0,0,0,0,0,0,10,0
10904,1995,0,0,0,0,0,0,0,0,0,0
10905,1995,31,31,31,31,31,31,31,31,31,31
10906,1995,0,0,19,0,0,0,0,0,0,0
10907,1995,37,37,37,37,37,37,37,37,37,37
10908,1995,0,0,0,0,0,0,0,0,0,0
10909,1995,0,0,0,0,0,0,0,0,0,0
10910,1995,23,23,23,23,23,23,23,23,23,23
10911,1995,0,0,0,0,0,0,0,0,8,0
10912,1995,0,0,0,0,0,0,0,0,0,0
10913,1995,0,0,0,0,0,0,0,0,0,0
10914,1995,3,0,0,0,0,0,0,0,0,0
10915,1995,35,35,35,35,35,35,35,35,35,35
10916,1995,24,24,4,22,10,13,22,15,26,15
10917,1995,0,0,0,0,0,0,0,0,0,27
10918,1995,0,0,15,0,0,13,7,0,0,0
10919,1995,0,13,0,0,0,0,0,21,28,0
10920,1995,17,12,22,17,21,14,26,29,18,16
10921,1995,0,0,0,0,0,0,0,0,0,0
10922,1995,0,0,0,0,0,0,0,0,0,0
10923,1995,0,16,0,0,0,0,0,0,0,0
10924,1995,0,11,0,0,0,0,0,0,0,0
10925,1995,0,0,0,0,0,0,0,0,0,0
10927,1995,16,26,0,10,0,14,21,18,15,0
10928,1995,0,0,0,0,0,0,0,0,10,0
10929,1995,0,0,0,0,0,20,0,0,0,0
10930,1995,0,0,20,0,0,0,0,0,0,0
10931,1995,13,7,14,17,7,11,22,10,10,22
10932,1995,0,12,0,5,0,0,20,0,0,0
10933,1995,0,0,14,16,0,16,15,0,23,9
10934,1995,18,18,18,18,18,18,18,18,18,18
10935,1995,0,0,0,0,0,0,0,0,0,0
10936,1995,0,0,16,23,5,25,0,0,0,0
10937,1995,16,16,24,12,9,21,28,21,0,38
10938,1995,12,13,0,37,0,0,4,0,0,28
10939,1995,0,0,0,0,0,0,0,0,0,0
10940,1995,22,13,32,14,18,36,27,32,37,15
10941,1995,10,0,0,0,0,0,0,0,0,3
10942,1995,0,0,0,0,0,0,0,0,0,0
10943,1995,0,0,0,0,0,0,0,0,0,0
10944,1995,34,34,34,34,34,34,34,34,34,34
10945,1995,0,0,0,0,0,0,0,0,0,0
10946,1995,0,0,0,0,0,13,0,0,0,0
10947,1995,0,0,0,0,0,0,0,21,0,0
10948,1995,19,19,19,19,19,19,19,19,19,19
10949,1995,0,0,0,0,0,0,24,0,18,0
10950,1995,11,0,9,0,0,0,0,5,21,0
10951,1995,27,9,21,19,28,34,22,29,33,26
10952,1995,14,15,0,13,20,13,0,22,0,12
10953,1995,0,15,8,0,7,0,7,5,0,0
10954,1995,13,18,15,28,18,28,15,13,35,20
10955,1995,14,0,0,0,22,0,0,25,0,11
10956,1995,0,0,0,0,0,0,0,0,0,0
10957,1995,0,0,0,0,19,0,14,0,0,0
10958,1995,0,0,0,0,0,0,0,0,0,0
10959,1995,0,0,0,0,0,0,0,0,0,0
10960,1995,0,0,0,0,6,0,0,6,0,0
10961,1995,0,0,0,0,0,0,0,0,0,0
10962,1995,0,30,0,24,33,0,21,15,34,23
10963,1995,0,0,0,20,0,0,0,0,0,0
10964,1995,20,21,13,11,9,11,11,14,0,11
10965,1995,0,0,0,0,0,0,0,0,0,0
10966,1995,0,0,0,0,0,0,0,0,0,0
10967,1995,24,24,24,24,24,24,24,24,24,24
10968,1995,0,21,0,0,8,10,9,8,12,10
10969,1995,0,0,0,0,0,0,0,0,0,0
10970,1995,0,0,0,0,0,0,0,0,0,0
10971,1995,0,0,0,10,0,0,0,0,0,0
10972,1995,0,0,0,0,0,0,0,0,0,0
10973,1995,17,8,17,15,6,8,17,7,19,14
10974,1995,0,0,0,7,0,0,0,0,19,0
10975,1995,0,0,0,0,0,0,0,0,0,0
10976,1995,11,0,0,13,16,7,14,0,0,0
10977,1995,0,0,0,0,0,0,0,0,0,0
10978,1995,0,0,0,0,0,0,0,0,0,0
10979,1995,0,17,35,9,18,14,18,22,22,11
10980,1995,24,24,24,24,24,24,24,24,24,24
10981,1995,11,0,0,0,0,0,0,0,0,0
10982,1995,0,0,0,0,0,0,15,0,0,0
10983,1995,0,0,0,0,0,0,0,0,0,0
10984,1995,0,0,0,0,0,0,11,0,0,0
10985,1995,13,13,13,13,13,13,13,13,13,13
10986,1995,0,0,0,0,0,0,0,0,0,0
10987,1995,11,11,11,11,11,11,11,11,11,11
10988,1995,0,0,0,0,0,0,0,0,0,0
10989,1995,0,0,0,12,0,28,0,0,0,0
10990,1995,13,5,8,17,25,0,0,0,4,0
10991,1995,0,17,0,0,22,15,28,0,0,0
10992,1995,0,0,0,0,0,0,0,0,0,0
10993,1995,15,15,15,15,15,15,15,15,15,15
10994,1995,28,28,28,28,28,28,28,28,28,28
10995,1995,22,6,17,23,14,19,13,9,22,4
10996,1995,18,20,0,9,0,0,0,14,0,32
10997,1995,7,0,0,0,0,0,0,20,0,14
10998,1995,18,20,17,0,0,0,0,18,0,0
10999,1995,0,0,0,0,0,0,0,0,0,0
11000,1995,0,0,0,0,15,0,0,15,19,0
11001,1995,0,0,32,0,0,0,0,0,0,9
11002,1995,0,15,19,16,24,21,30,25,20,18
20001,1995,17,17,17,17,17,17,17,17,17,17
20002,1995,15,15,15,15,15,15,15,15,15,15
20003,1995,0,0,0,0,0,0,0,0,0,0
20004,1995,18,18,18,18,18,18,18,18,18,18
20005,1995,30,30,30,30,30,30,30,30,30,30
20006,1995,10,10,10,10,10,10,10,10,10,10
20007,1995,21,21,21,21,21,21,21,21,21,21
20008,1995,0,0,0,0,0,0,0,0,0,0
20009,1995,0,0,0,0,0,0,0,0,0,0
20010,1995,30,30,30,30,30,30,30,30,30,30
20011,1995,22,22,22,22,22,22,22,22,22,22
20012,1995,0,0,0,0,0,0,0,0,0,0
20013,1995,0,0,0,0,0,0,0,0,0,0
20014,1995,21,21,21,21,21,21,21,21,21,21
20015,1995,0,0,0,0,0,0,0,0,0,0
20016,1995,23,23,23,23,23,23,23,23,23,23
20017,1995,0,0,7,0,0,0,0,0,0,0
20019,1995,0,12,25,15,32,0,0,17,6,23
20020,1995,12,12,12,12,12,12,12,12,12,12
20021,1995,0,0,0,0,0,0,0,0,0,0
20022,1995,27,27,27,27,27,27,27,27,27,27
20023,1995,0,0,20,21,11,0,0,0,24,0
20024,1995,0,0,0,0,0,0,0,0,0,0
20025,1995,9,6,20,12,18,10,26,9,33,0
20026,1995,0,0,0,0,0,0,0,0,0,0
20027,1995,0,17,0,0,0,0,0,9,0,0
20028,1995,26,26,26,26,26,26,26,26,26,26
20029,1995,0,0,0,0,0,0,0,0,0,0
20030,1995,4,4,4,4,4,4,4,4,4,4
20031,1995,25,21,18,14,0,30,8,18,22,4
20033,1995,23,0,0,0,0,0,0,0,0,0
20034,1995,0,0,0,0,0,0,0,0,0,0
20035,1995,6,6,6,6,6,6,6,6,6,6
20036,1995,19,11,16,35,7,24,14,30,26,17
20038,1995,0,0,0,0,0,0,0,0,0,0
20039,1995,0,0,0,0,0,0,0,0,12,0
20040,1995,0,0,8,0,0,0,0,0,0,12
20041,1995,30,30,30,30,30,30,30,30,30,30
20042,1995,15,15,15,15,15,15,15,15,15,15
20043,1995,0,0,0,0,0,0,0,0,0,0
20044,1995,0,0,0,0,0,0,0,0,0,0
20045,1995,13,13,13,13,13,13,13,13,13,13
20046,1995,15,15,15,15,15,15,15,15,15,15
20047,1995,26,24,26,24,15,20,16,14,19,22
20048,1995,29,29,29,29,29,29,29,29,29,29
20049,1995,0,0,0,0,0,0,0,0,0,0
20050,1995,17,0,10,11,30,9,20,9,12,15
20051,1995,0,0,0,0,0,0,0,0,0,0
20052,1995,0,0,0,0,0,0,0,0,0,0
20053,1995,24,24,24,24,24,24,24,24,24,24
20054,1995,0,0,0,0,0,0,0,0,0,0
20055,1995,13,13,13,13,13,13,13,13,13,13
20056,1995,0,0,0,0,0,0,0,0,0,0
20057,1995,0,0,0,0,0,0,0,0,0,0
20058,1995,20,0,0,0,0,5,0,0,0,0
20060,1995,0,0,0,0,0,0,13,0,0,0
20062,1995,0,0,0,0,25,0,0,0,0,6
20063,1995,3,3,3,3,3,3,3,3,3,3
20064,1995,0,0,0,0,0,0,0,0,0,0
20065,1995,2,2,2,2,2,2,2,2,2,2
20066,1995,0,0,0,0,0,14,0,21,0,31
20067,1995,13,13,13,13,13,13,13,13,13,13
20068,1995,0,17,0,0,9,6,0,0,0,0
20070,1995,20,20,20,20,20,20,20,20,20,20
20071,1995,0,0,0,0,0,0,0,0,0,0
20072,1995,0,0,0,0,0,0,13,6,0,0
20073,1995,4,4,4,4,26,4,4,4,4,4
20074,1995,21,21,21,21,21,21,21,21,21,21
20075,1995,27,27,27,27,27,27,27,27,27,27
20076,1995,3,3,3,3,3,3,3,3,3,3
20077,1995,0,0,0,0,0,0,0,0,0,0
20078,1995,13,16,6,13,15,18,12,34,28,8
20079,1995,4,4,4,4,4,4,4,4,4,4
40001,1995,7,2,20,4,0,11,2,2,0,47
40003,1995,0,0,0,0,0,0,0,0,0,0
40004,1995,0,0,0,0,0,0,0,0,0,0
40005,1995,30,3,17,12,13,27,24,34,0,13
40006,1995,0,0,0,0,0,0,0,0,0,0
40007,1995,0,0,0,0,0,10,0,32,13,10
40008,1995,0,0,0,0,0,0,0,0,10,0
